,img_name,ID,timestamp,smile,right_eye_open,left_eye_open,level,Left_eye,Right_eye,lip_uppper,lip_lower,lips_angle_up,lips_angle_low,Left_eyebrow_ang1,Left_eyebrow_ang2,Left_eyebrow_ang3,Left_eyebrow_ang4,l_eye_brown_len,l_eye_len_h,l_eye_len_v,Right_eyebrow_ang1,Right_eyebrow_ang2,Right_eyebrow_ang3,Right_eyebrow_ang4,r_eye_brown_len,r_eye_len_h,r_eye_len_v
0,./image/P12/P12_1658763716415.png,P12,2022-07-25 15:41:56.415,0.011907466,0.9983128,0.9947604999999999,1.0,-0.7871887441418248,-0.8745507896260923,-0.6338055719530069,-0.8146303060630031,1.1786837645252193,0.48641708582637244,0.5645548058554337,0.7418785373813569,0.7969433063400656,1.331215493623434,-0.5932748560960466,-0.7555740167827103,-0.7376905493850726,0.27067617155420376,0.05113043823922721,-0.31906122161109934,-0.5515617555361964,-0.5932748560960466,-1.0314225755515818,-0.8154710280745353
1,./image/P12/P12_1659951682051.png,P12,2022-08-08 09:41:22.051,0.009943936,0.90213144,0.9965923999999999,1.0,1.1999104615927232,1.1385131106022082,0.10615230353465796,0.6957434507273756,-1.1788192865547398,-0.20078373677574202,-0.13450787743468356,-0.1896734405007791,-0.011881606178122832,-0.29306835992299785,0.5824537287908302,0.8000026337756209,1.2747948624754848,-0.2193326783201133,0.028950141299787166,0.24152081738831765,0.6691081728896912,0.5824537287908302,0.9587745377320223,1.2039921274497818
2,./image/P12/P12_1659324869343.png,P12,2022-08-01 03:34:29.343,0.011907466,0.9922314999999999,0.9961413,1.0,-1.2557042840267272,-1.2912854759869716,-0.6028539046802799,-0.7533021481850298,2.264666264286125,1.1208066762417372,0.5080088032279898,0.5852092563335859,0.4954043237070793,0.6652668174645019,-0.9013044107711806,-1.1556458944642607,-1.500836368848038,0.48927243944265636,0.23854095499187608,0.09415850386808415,-0.6269236204246665,-0.9013044107711806,-1.3034790889987506,-1.6154078689142028
3,./image/P12/P12_1659149750697.png,P12,2022-07-30 02:55:50.697,0.014574314500000001,0.93516505,0.9923635,1.0,1.633645371879183,1.632779831634879,2.3458249722206928,3.6153218863488488,0.6302385915456139,-1.052640348217121,-0.10338901742580144,-0.04060192094989423,-0.10848534719526012,0.20630824465065659,2.092909199901165,2.1482986543774567,0.8667453421212319,-0.00011214389873838054,-0.07736754136620749,-0.15678688142579614,-0.15370367456679274,2.092909199901165,1.8715841275105498,1.1124443203913854
4,./image/P12/P12_1659522263341.png,P12,2022-08-03 10:24:23.341,0.008071166000000001,0.971387,0.9952253999999999,1.0,0.3442046775016295,0.2062826937151915,0.8199203067146307,-0.32818311705523445,0.06552320037784169,1.1338941337664596,0.19790207721043623,0.07545091072794233,-0.07564232960475512,-0.7056938548695332,0.9156135449101429,0.75367751036992,0.1533460993233067,-0.29459500161829494,-0.3330926799692919,-0.509897403231088,-0.46483908629234094,0.9156135449101429,0.6702699198751834,-0.06528496334681286
5,./image/P12/P12_1658766513367.png,P12,2022-07-25 16:28:33.367,0.008071166000000001,0.6884933999999999,0.9965923999999999,1.0,0.9293376225107216,0.4587233066048936,0.9424738718673719,0.08082048572706434,-0.30289369710722824,0.7441447720179859,0.10570929114715111,0.2532169965148648,0.29003002625055124,0.6443006853965931,2.158798513736339,1.7375417940963063,0.21277595236041852,-1.1052777143428913,-1.5084862898483944,-1.7377346650651277,-1.725470560073337,2.158798513736339,0.7896506997475684,0.18756937373463434
6,./image/P12/P12_1659522227674.png,P12,2022-08-03 10:23:47.674,0.020650709,0.6937436,0.1834023,1.0,0.40558225914593987,0.4278027927774529,0.49824852578713946,-0.026317269397959565,0.40128286750436853,0.731370455315115,0.23758469982117855,0.20750975415668835,0.07826497134022163,-0.0717713791328277,0.6067682415581132,0.6205634133656728,0.34345437195316064,0.3883147942559114,0.2596745148991766,0.22089053659152685,-0.21591881948350847,0.6067682415581132,0.7399895071807426,0.19368227457915496
7,./image/P12/P12_1661286757224.png,P12,2022-08-23 20:32:37.224,0.009943936,0.8672941,0.9961413,,-0.3861885440656638,-0.43058759108881006,-0.9990853699287128,-0.6952567627482132,-0.2118455056759576,0.8351698794738033,0.6922050649758815,0.6236301398922175,0.6653163999895643,0.5127017593450457,-0.9273368060733327,-0.8217765544663551,0.18529091626051572,-0.44415368713760767,0.05583778362089902,0.16022978942636854,1.4779416963910683,-0.9273368060733327,-0.8390979639477638,0.05903215819091424
8,./image/P12/P12_1659885275566.png,P12,2022-08-07 15:14:35.566,0.008071166000000001,0.34360957000000003,0.9868498,1.0,1.0628338625870966,0.9728345365118919,1.2823156598982859,-0.510227770610289,0.9061246176501396,1.474037582269475,0.14756251401971548,-0.10619838591914299,-0.37183501478729075,-1.3033277732287278,1.0912369603974748,1.0076599700837456,0.9852850286619579,0.010797218566008553,0.07627391082243322,-0.09060562847666498,0.02476515421328824,1.0912369603974748,1.1466991544094827,0.7203393855840577
9,./image/P12/P12_1659175879555.png,P12,2022-07-30 10:11:19.555,0.011907466,0.9365399,0.9828804,1.0,1.4413289493936772,0.9982170478627761,2.670378892205968,4.206071708827915,0.7462766754742676,-1.558346692573574,0.10180157009530605,0.14248179213838022,0.02003005022737879,0.23133052501200355,1.897254372509863,1.730693743311064,0.9710700774067234,0.6904149125786053,0.2529406660647358,-0.18890727911357894,-0.9998916652087696,1.897254372509863,1.2005149886980588,0.8197735147692002
10,./image/P12/P12_1659260101528.png,P12,2022-07-31 09:35:01.528,0.7779129,0.47919273,0.7856114,1.0,0.12375686342914811,0.13013515966253913,-0.41137962292834895,0.46371112590925284,-0.5071760141431463,-1.5109161515756977,-0.16017630209670936,-0.20433119837360053,-0.00486899177398589,-0.1469730328506369,0.027526453845553023,0.17382457696059514,0.31270775145567015,0.21168150575696346,0.5202622247795123,0.8101936221914854,1.1763233623526574,0.027526453845553023,0.282858339434664,0.1609693304472581
11,./image/P12/P12_1658896794114.png,P12,2022-07-27 04:39:54.114,0.009467481,0.93780464,0.98373055,1.0,-0.627095552019582,-0.5791906575430771,-0.3996004459095784,-0.3247511276849342,0.08655848131950614,-0.4390139002677796,-0.5067293472285196,-0.3162857556508599,-0.3101707267504857,0.381352549925298,-0.6077175223879208,-0.5669022736128908,-0.5695598056929712,-0.38557746088397854,-0.36562871693264354,-0.16716876363619074,-0.24494616029733265,-0.6077175223879208,-0.41771860358785823,-0.570926225468259
12,./image/P12/P12_1661262431292.png,P12,2022-08-23 13:47:11.292,0.016065111,0.72523737,0.99568564,,-0.3268568818094971,-0.264447516792114,-0.8279113719750887,-0.49366469147536185,-0.84889556634974,0.45951630274958494,0.22262732941004687,0.1388974528026685,0.24572082995697536,-0.10315485386966847,-0.580232954534768,-0.4656532900150004,-0.06866890261167789,-0.9104526949483613,-0.566457520803343,-0.4112412165438485,0.8164308348516529,-0.580232954534768,-0.4516342146136204,0.06113986395221743
13,./image/P12/P12_1659013418952.png,P12,2022-07-28 13:03:38.952,0.011907466,0.9065451600000001,0.99035436,1.0,-1.0950996120574485,-0.9506983236787446,-0.6185177039073685,-0.9584754257573249,1.352113125652237,1.4921823081226804,0.22995846200222686,0.07956292568610482,-0.11026301906372893,-0.8074165505151546,-1.2183243731758113,-1.3110647134896392,-1.006630578523683,0.12381724246888638,-0.023202997095892224,-0.1967475735807604,-0.49842887130469055,-1.2183243731758113,-1.1285767580171546,-0.9073224796682314
14,./image/P12/P12_1659885300060.png,P12,2022-08-07 15:15:00.060,0.008996601,0.9929311,0.9952253999999999,1.0,0.812208737539496,0.5717908571679228,1.9652573061993481,0.9510536164918825,0.4490949519852452,-0.5746982802861332,0.12331541236489274,0.12854181298944925,-0.021589100233671877,-0.09985957456515589,1.5790671850077067,1.3256834695357809,0.4443734826256487,0.2775381955013984,0.04641475850282672,-0.24978090210309875,-0.747539104452228,1.5790671850077067,1.0638438302031463,0.2583044749454662
